2094476.201,2025-01-17 17-34-13.864
2252824.771,2025-01-17 17-34-14.908
2400031.178,2025-01-17 17-34-15.827
2497132.037,2025-01-17 17-34-16.870
2272445.742,2025-01-17 17-34-17.935
2094269.002,2025-01-17 17-34-18.985
1956681.267,2025-01-17 17-34-20.012
1999777.53,2025-01-17 17-34-21.082
2053462.546,2025-01-17 17-34-22.135
2061714.22,2025-01-17 17-34-23.161
2071291.628,2025-01-17 17-34-24.215
2098819.394,2025-01-17 17-34-25.243
2113007.494,2025-01-17 17-34-26.286
2131259.039,2025-01-17 17-34-27.329
2142485.133,2025-01-17 17-34-28.789
2136764.302,2025-01-17 17-34-29.975
2120254.634,2025-01-17 17-34-31.017
2089539.838,2025-01-17 17-34-32.041
2155464.563,2025-01-17 17-34-33.115
2255284.242,2025-01-17 17-34-33.901
2318944.4,2025-01-17 17-34-34.958
2386239.011,2025-01-17 17-34-35.913
2381009.897,2025-01-17 17-34-37.322
2362019.262,2025-01-17 17-34-38.384
2296835.698,2025-01-17 17-34-39.250
2198522.712,2025-01-17 17-34-40.288
2177688.302,2025-01-17 17-34-40.909
2185078.468,2025-01-17 17-34-41.994
2200984.153,2025-01-17 17-34-43.046
2230241.472,2025-01-17 17-34-44.083
2290442.963,2025-01-17 17-34-45.141
2357835.201,2025-01-17 17-34-45.858
2271138.323,2025-01-17 17-34-46.853
2206888.393,2025-01-17 17-34-47.910
2117929.634,2025-01-17 17-34-48.969
2154400.87,2025-01-17 17-34-49.852
2206210.337,2025-01-17 17-34-50.888
2404372.426,2025-01-17 17-34-51.942
2669017.391,2025-01-17 17-34-52.984
2740973.558,2025-01-17 17-34-54.059
2756894.947,2025-01-17 17-34-55.115
2778654.934,2025-01-17 17-34-56.142
2694433.894,2025-01-17 17-34-57.600
2653996.339,2025-01-17 17-34-57.916
2643880.952,2025-01-17 17-34-58.969
2639379.003,2025-01-17 17-34-59.853
2635041.266,2025-01-17 17-35-00.911
2632418.555,2025-01-17 17-35-01.968
2677316.419,2025-01-17 17-35-03.412
2738567.563,2025-01-17 17-35-03.848
2729416.19,2025-01-17 17-35-05.196
2603756.35,2025-01-17 17-35-06.237
2465192.453,2025-01-17 17-35-07.284
2427795.501,2025-01-17 17-35-08.330
2362286.482,2025-01-17 17-35-09.373
2219854.691,2025-01-17 17-35-10.287
2192833.562,2025-01-17 17-35-11.339
2165590.618,2025-01-17 17-35-11.979
2127761.041,2025-01-17 17-35-12.906
2155452.438,2025-01-17 17-35-14.477
2154635.297,2025-01-17 17-35-14.933
2157885.984,2025-01-17 17-35-15.834
2196139.416,2025-01-17 17-35-17.233
2297648.856,2025-01-17 17-35-18.263
2318357.853,2025-01-17 17-35-19.317
2305443.249,2025-01-17 17-35-20.355
2329491.312,2025-01-17 17-35-21.407
2386832.019,2025-01-17 17-35-22.306
2411200,2025-01-17 17-35-22.930
2417970.238,2025-01-17 17-35-23.998
2453989.874,2025-01-17 17-35-25.052
2504999.428,2025-01-17 17-35-26.096
2513118.713,2025-01-17 17-35-27.156
2558228.709,2025-01-17 17-35-28.186
2583345.595,2025-01-17 17-35-29.244
2662419.929,2025-01-17 17-35-30.276
2788432.895,2025-01-17 17-35-31.315
2807279.334,2025-01-17 17-35-32.339
2802690.847,2025-01-17 17-35-33.394
2780797.14,2025-01-17 17-35-34.315
2748079.462,2025-01-17 17-35-34.925
2717599.245,2025-01-17 17-35-36.042
2635240.679,2025-01-17 17-35-37.074
2644084.135,2025-01-17 17-35-38.149
2731609.554,2025-01-17 17-35-39.207
2801353.328,2025-01-17 17-35-40.249
2798602.117,2025-01-17 17-35-40.842
2768411.957,2025-01-17 17-35-41.888
2772504.522,2025-01-17 17-35-42.856
2733298.319,2025-01-17 17-35-43.880
2691019.947,2025-01-17 17-35-45.415
2628838.175,2025-01-17 17-35-46.305
2560576.91,2025-01-17 17-35-46.933
2512957.666,2025-01-17 17-35-48.003
2559897.826,2025-01-17 17-35-49.059
2515396.453,2025-01-17 17-35-50.083
2347132.319,2025-01-17 17-35-50.846
2292800.526,2025-01-17 17-35-51.917
2288466.133,2025-01-17 17-35-52.961
2306858.474,2025-01-17 17-35-53.881
2307242.563,2025-01-17 17-35-54.923
2314507.323,2025-01-17 17-35-55.962
2300314.874,2025-01-17 17-35-56.879
2320613.204,2025-01-17 17-35-57.951
2309757.666,2025-01-17 17-35-58.976
2337916.057,2025-01-17 17-36-00.028
2346607.609,2025-01-17 17-36-01.067
2345628.375,2025-01-17 17-36-02.104
2336804.462,2025-01-17 17-36-03.130
2323037.529,2025-01-17 17-36-04.206
2267971.51,2025-01-17 17-36-05.242
2268410.453,2025-01-17 17-36-06.289
2286014.645,2025-01-17 17-36-07.296
2268824.462,2025-01-17 17-36-08.375
2258162.471,2025-01-17 17-36-09.261
2241880.835,2025-01-17 17-36-10.307
2233999.085,2025-01-17 17-36-10.916
2190130.034,2025-01-17 17-36-12.013
2098108.009,2025-01-17 17-36-13.085
2133915.215,2025-01-17 17-36-14.130
2218370.94,2025-01-17 17-36-15.208
2268772.426,2025-01-17 17-36-15.961
2304731.293,2025-01-17 17-36-17.299
2258420.517,2025-01-17 17-36-18.337
2271109.032,2025-01-17 17-36-19.382
2310154.449,2025-01-17 17-36-19.835
2314918.421,2025-01-17 17-36-20.939
2368908.452,2025-01-17 17-36-21.836
2344013.101,2025-01-17 17-36-23.047
2248193.478,2025-01-17 17-36-24.085
2211829.842,2025-01-17 17-36-25.143
2201548.64,2025-01-17 17-36-26.194
2147969.265,2025-01-17 17-36-27.264
2098884.902,2025-01-17 17-36-28.293
2140600.79,2025-01-17 17-36-29.329
2144321.085,2025-01-17 17-36-30.390
2290736.442,2025-01-17 17-36-31.283
2326028.446,2025-01-17 17-36-32.322
2420829.291,2025-01-17 17-36-33.399
2622752.749,2025-01-17 17-36-33.860
2571616.991,2025-01-17 17-36-35.118
2269318.192,2025-01-17 17-36-35.863
1997980.32,2025-01-17 17-36-36.967
2049234.604,2025-01-17 17-36-37.887
2406515.904,2025-01-17 17-36-38.942
2701877.172,2025-01-17 17-36-40.348
2689077.825,2025-01-17 17-36-41.252
2456938.015,2025-01-17 17-36-42.309
2398866.995,2025-01-17 17-36-42.924
2307969.007,2025-01-17 17-36-43.861
2109529.833,2025-01-17 17-36-45.064
2039596.936,2025-01-17 17-36-45.963
1972797.082,2025-01-17 17-36-46.881
2014401.03,2025-01-17 17-36-47.981
2139490.965,2025-01-17 17-36-48.884
2254787.111,2025-01-17 17-36-49.919
2256352.163,2025-01-17 17-36-50.830
2139341.663,2025-01-17 17-36-51.857
2076335.355,2025-01-17 17-36-52.901
2062265.954,2025-01-17 17-36-53.971
2147607.674,2025-01-17 17-36-55.415
2263295.174,2025-01-17 17-36-55.870
2283483.81,2025-01-17 17-36-56.905
2254758.016,2025-01-17 17-36-57.957
2128068.936,2025-01-17 17-36-58.854
2126369.503,2025-01-17 17-37-00.309
2232131.579,2025-01-17 17-37-01.382
2285733.131,2025-01-17 17-37-02.262
2331547.54,2025-01-17 17-37-03.317
2310381.118,2025-01-17 17-37-04.398
2287464.228,2025-01-17 17-37-04.930
2205921.11,2025-01-17 17-37-05.837
2131603.365,2025-01-17 17-37-07.196
2112274.977,2025-01-17 17-37-08.248
2123549.473,2025-01-17 17-37-09.277
2140754.581,2025-01-17 17-37-10.343
2161974.302,2025-01-17 17-37-11.386
2120801.225,2025-01-17 17-37-12.296
2115314.188,2025-01-17 17-37-12.920
2128002.458,2025-01-17 17-37-14.025
2134593.964,2025-01-17 17-37-15.063
2135197.483,2025-01-17 17-37-16.117
2154638.089,2025-01-17 17-37-17.176
2224673.341,2025-01-17 17-37-18.235
2342309.927,2025-01-17 17-37-19.291
2477653.477,2025-01-17 17-37-20.329
2545189.073,2025-01-17 17-37-21.371
2610064.959,2025-01-17 17-37-22.266
2543592.404,2025-01-17 17-37-23.308
2404275.446,2025-01-17 17-37-23.927
2415227.07,2025-01-17 17-37-25.028
2583938.33,2025-01-17 17-37-26.087
2559317.25,2025-01-17 17-37-27.125
2391336.922,2025-01-17 17-37-28.181
2318976.977,2025-01-17 17-37-29.239
2309314.531,2025-01-17 17-37-30.264
2334000.914,2025-01-17 17-37-31.312
2372023.445,2025-01-17 17-37-32.362
2435061.642,2025-01-17 17-37-33.407
2431710.011,2025-01-17 17-37-34.312
2580591.491,2025-01-17 17-37-34.902
2706106.971,2025-01-17 17-37-36.399
2782684.982,2025-01-17 17-37-36.853
2749691.446,2025-01-17 17-37-37.897
2782844.307,2025-01-17 17-37-38.926
2708734.203,2025-01-17 17-37-39.838
2545216.861,2025-01-17 17-37-41.267
2487725.64,2025-01-17 17-37-41.869
2510066.903,2025-01-17 17-37-42.842
2545843.092,2025-01-17 17-37-44.393
2410844.05,2025-01-17 17-37-45.397
2219716.304,2025-01-17 17-37-46.329
2143776.144,2025-01-17 17-37-47.399
2128773.902,2025-01-17 17-37-47.853
2074907.551,2025-01-17 17-37-48.878
2069876.43,2025-01-17 17-37-49.934
2088356.342,2025-01-17 17-37-50.851
2088302.999,2025-01-17 17-37-51.879
2110650.755,2025-01-17 17-37-52.897
2058528.547,2025-01-17 17-37-53.937
1938672.347,2025-01-17 17-37-54.848
2013705.852,2025-01-17 17-37-55.890
2082518.593,2025-01-17 17-37-56.949
2135500.057,2025-01-17 17-37-58.390
2395728.146,2025-01-17 17-37-58.845
2463979.367,2025-01-17 17-37-59.861
2461220.08,2025-01-17 17-38-00.918
2408060.727,2025-01-17 17-38-01.998
2366580.32,2025-01-17 17-38-03.268
2337671.474,2025-01-17 17-38-04.297
2242847.585,2025-01-17 17-38-05.355
2043116.255,2025-01-17 17-38-06.414
1928948.96,2025-01-17 17-38-07.313
1952773.502,2025-01-17 17-38-08.375
1945731.751,2025-01-17 17-38-09.420
1955830.664,2025-01-17 17-38-09.857
1992744.963,2025-01-17 17-38-10.916
2010448.513,2025-01-17 17-38-11.842
1982129.064,2025-01-17 17-38-12.911
1974853.843,2025-01-17 17-38-13.949
1980001.146,2025-01-17 17-38-14.851
1965073.284,2025-01-17 17-38-15.881
1939619.162,2025-01-17 17-38-16.940
2008775.034,2025-01-17 17-38-17.978
2079434.325,2025-01-17 17-38-19.032
2103259.325,2025-01-17 17-38-20.091
2089923.697,2025-01-17 17-38-21.134
2070361.321,2025-01-17 17-38-22.174
2065878.549,2025-01-17 17-38-23.216
2049206.084,2025-01-17 17-38-24.104
2023785.224,2025-01-17 17-38-25.289
1994600.79,2025-01-17 17-38-25.868
2028437.672,2025-01-17 17-38-26.907
2070997.71,2025-01-17 17-38-27.999
2057368.021,2025-01-17 17-38-29.404
2159714.703,2025-01-17 17-38-29.863
2207032.452,2025-01-17 17-38-31.143
2212162.946,2025-01-17 17-38-32.203
2192519.908,2025-01-17 17-38-33.250
2084690.705,2025-01-17 17-38-34.279
2047843.407,2025-01-17 17-38-35.323
2091308.291,2025-01-17 17-38-36.239
2069742.9,2025-01-17 17-38-37.418
2048165.408,2025-01-17 17-38-37.857
2026398.867,2025-01-17 17-38-38.973
2065115.671,2025-01-17 17-38-40.382
2185415.579,2025-01-17 17-38-40.844
2231623.457,2025-01-17 17-38-41.840
2257976.602,2025-01-17 17-38-42.909
2259349.359,2025-01-17 17-38-44.163
2311681.751,2025-01-17 17-38-45.236
2298321.085,2025-01-17 17-38-46.247
2328476.992,2025-01-17 17-38-47.296
2400778.705,2025-01-17 17-38-47.913
2225581.407,2025-01-17 17-38-48.842
2151640.961,2025-01-17 17-38-49.896
2090710.337,2025-01-17 17-38-50.954
2051145.357,2025-01-17 17-38-51.988
2006657.952,2025-01-17 17-38-53.030
1957345.696,2025-01-17 17-38-54.073
1907861.734,2025-01-17 17-38-55.116
1949434.268,2025-01-17 17-38-55.874
1900649.096,2025-01-17 17-38-57.230
1821422.897,2025-01-17 17-38-58.267
1828118.189,2025-01-17 17-38-59.313
1925369.625,2025-01-17 17-39-00.379
2038319.082,2025-01-17 17-39-01.426
2200884.268,2025-01-17 17-39-02.332
2239497.081,2025-01-17 17-39-03.360
2236732.151,2025-01-17 17-39-04.388
2229499.714,2025-01-17 17-39-04.857
2219704.519,2025-01-17 17-39-05.858
2071751.316,2025-01-17 17-39-06.932
1869551.773,2025-01-17 17-39-07.839
1934349.508,2025-01-17 17-39-08.865
3178604.338,2025-01-17 17-39-09.935
4954624.027,2025-01-17 17-39-10.841
2578020.528,2025-01-17 17-39-11.884
1644871.967,2025-01-17 17-39-12.933
1406639.716,2025-01-17 17-39-13.985
1503419.03,2025-01-17 17-39-15.007
1814664.284,2025-01-17 17-39-16.063
2050756.862,2025-01-17 17-39-17.475
3457337.357,2025-01-17 17-39-17.942
6468504.975,2025-01-17 17-39-18.828
7175917.715,2025-01-17 17-39-19.833
6974416.323,2025-01-17 17-39-20.908
6549201.624,2025-01-17 17-39-22.324
5717322.197,2025-01-17 17-39-23.362
2961624.828,2025-01-17 17-39-24.425
736261.6651,2025-01-17 17-39-24.897
2963176.706,2025-01-17 17-39-26.001
2511040.428,2025-01-17 17-39-27.046
1060605.082,2025-01-17 17-39-28.122
3514184.298,2025-01-17 17-39-29.162
4591421.818,2025-01-17 17-39-30.210
4789966.419,2025-01-17 17-39-31.255
4762934.039,2025-01-17 17-39-32.323
4729906.336,2025-01-17 17-39-33.386
4550471.682,2025-01-17 17-39-33.845
4400872.881,2025-01-17 17-39-34.968
4487108.516,2025-01-17 17-39-36.406
4527545.272,2025-01-17 17-39-36.876
4466993.707,2025-01-17 17-39-37.893
4263113.735,2025-01-17 17-39-38.987
4187335.011,2025-01-17 17-39-39.909
4168049.314,2025-01-17 17-39-40.936
4189674.005,2025-01-17 17-39-42.678
4222502.06,2025-01-17 17-39-43.880
4227986.27,2025-01-17 17-39-44.887
4143674.142,2025-01-17 17-39-45.950
4058333.066,2025-01-17 17-39-47.004
3950987.872,2025-01-17 17-39-48.422
3933410.682,2025-01-17 17-39-48.888
4024854.472,2025-01-17 17-39-49.915
4223440.419,2025-01-17 17-39-50.825
4360348.958,2025-01-17 17-39-51.884
4543250.229,2025-01-17 17-39-52.928
4535054.641,2025-01-17 17-39-53.933
4415329.155,2025-01-17 17-39-54.835
4345084.135,2025-01-17 17-39-55.858
4440547.161,2025-01-17 17-39-56.914
4635104.625,2025-01-17 17-39-57.968
4606819.451,2025-01-17 17-39-58.992
4435405.32,2025-01-17 17-40-00.415
4371689.959,2025-01-17 17-40-00.849
4279751.487,2025-01-17 17-40-01.898
4051587.397,2025-01-17 17-40-02.966
3965900.126,2025-01-17 17-40-04.309
4009408.566,2025-01-17 17-40-05.365
3975957.856,2025-01-17 17-40-06.411
3967135.417,2025-01-17 17-40-07.311
3987695.488,2025-01-17 17-40-07.922
4018194.737,2025-01-17 17-40-09.040
4067798.319,2025-01-17 17-40-10.080
4126165.675,2025-01-17 17-40-11.121
4161539.723,2025-01-17 17-40-12.187
4182102.965,2025-01-17 17-40-13.229
4174753.318,2025-01-17 17-40-13.973
4227109.675,2025-01-17 17-40-14.867
4231544.128,2025-01-17 17-40-15.981
2828514.016,2025-01-17 17-40-16.896
1099069.591,2025-01-17 17-40-17.923
3444354.519,2025-01-17 17-40-18.834
4337568.51,2025-01-17 17-40-19.892
4492318.53,2025-01-17 17-40-21.397
4282055.346,2025-01-17 17-40-21.861
4221110.126,2025-01-17 17-40-25.890
4379862.637,2025-01-17 17-40-27.280
3006743.129,2025-01-17 17-40-27.948
20856.1871,2025-01-17 17-40-28.850
494026.0989,2025-01-17 17-40-29.892
829089.4002,2025-01-17 17-40-30.922
1087933.41,2025-01-17 17-40-31.990
1440675.538,2025-01-17 17-40-33.033
1683994.563,2025-01-17 17-40-34.122
2042131.696,2025-01-17 17-40-35.163
2089161.637,2025-01-17 17-40-36.227
2080271.759,2025-01-17 17-40-37.263
1978771.473,2025-01-17 17-40-38.335
1904202.139,2025-01-17 17-40-39.394
1910334.497,2025-01-17 17-40-40.315
1969467.193,2025-01-17 17-40-41.342
2060642.342,2025-01-17 17-40-41.981
2029648.33,2025-01-17 17-40-42.940
1950598.157,2025-01-17 17-40-44.137
1902474.256,2025-01-17 17-40-45.023
1891924.348,2025-01-17 17-40-46.237
1916214,2025-01-17 17-40-47.134
1929643.936,2025-01-17 17-40-48.344
1929698.89,2025-01-17 17-40-48.965
2019155.092,2025-01-17 17-40-49.883
2124776.418,2025-01-17 17-40-50.953
2132915.541,2025-01-17 17-40-52.004
2078263.17,2025-01-17 17-40-53.059
1984112.58,2025-01-17 17-40-54.083
1937435.754,2025-01-17 17-40-55.140
1882151.888,2025-01-17 17-40-56.188
1910130.43,2025-01-17 17-40-57.211
2133226.076,2025-01-17 17-40-58.289
2504542.22,2025-01-17 17-40-59.322
2772623,2025-01-17 17-41-00.364
2789227.995,2025-01-17 17-41-01.403
2717433.097,2025-01-17 17-41-02.319
2657041.934,2025-01-17 17-41-03.393
2645895.986,2025-01-17 17-41-03.844
2564015.682,2025-01-17 17-41-04.903
2411981.619,2025-01-17 17-41-05.958
2253742.788,2025-01-17 17-41-06.959
3385212.014,2025-01-17 17-41-07.852
5059225.801,2025-01-17 17-41-09.263
4067386.275,2025-01-17 17-41-09.895
6353997.368,2025-01-17 17-41-10.946
5549300.069,2025-01-17 17-41-11.864
2282320.938,2025-01-17 17-41-12.887
2712906.85,2025-01-17 17-41-13.952
4350519.662,2025-01-17 17-41-14.865
2112761.687,2025-01-17 17-41-16.435
1408356.693,2025-01-17 17-41-16.904
1505115.041,2025-01-17 17-41-18.146
1785996.629,2025-01-17 17-41-19.237
3260767.178,2025-01-17 17-41-20.279
4900067.273,2025-01-17 17-41-21.321
2584044.737,2025-01-17 17-41-22.381
1841485.075,2025-01-17 17-41-23.304
1923552.836,2025-01-17 17-41-23.924
1952683.524,2025-01-17 17-41-24.844
1940678.31,2025-01-17 17-41-26.039
2219368.764,2025-01-17 17-41-26.938
2374728.947,2025-01-17 17-41-27.838
2303725.057,2025-01-17 17-41-28.935
2246376.145,2025-01-17 17-41-29.865
2289405.736,2025-01-17 17-41-30.936
2433213.141,2025-01-17 17-41-31.839
2326953.318,2025-01-17 17-41-32.912
2013239.479,2025-01-17 17-41-33.920
1891218.521,2025-01-17 17-41-34.958
1826366.819,2025-01-17 17-41-36.018
1823037.243,2025-01-17 17-41-37.042
1793234.497,2025-01-17 17-41-38.119
1790348.5,2025-01-17 17-41-38.893
1846593.679,2025-01-17 17-41-39.961
1860169.394,2025-01-17 17-41-41.068
1868274.164,2025-01-17 17-41-41.853
1880456.845,2025-01-17 17-41-43.342
1873897.483,2025-01-17 17-41-44.367
3228046.968,2025-01-17 17-41-45.442
6388823.365,2025-01-17 17-41-45.894
7246043.916,2025-01-17 17-41-47.409
7060507.784,2025-01-17 17-41-47.859
6277101.945,2025-01-17 17-41-49.975
4961381.919,2025-01-17 17-41-50.891
2746672.497,2025-01-17 17-41-51.844
309442.0174,2025-01-17 17-41-52.854
2952105.998,2025-01-17 17-41-53.913
2955193.967,2025-01-17 17-41-55.005
6169856.693,2025-01-17 17-41-56.058
7109962.111,2025-01-17 17-41-57.100
7038275.011,2025-01-17 17-41-58.138
6513906.693,2025-01-17 17-41-59.195
5787506.579,2025-01-17 17-42-00.267
5190360.825,2025-01-17 17-42-01.320
4390234.096,2025-01-17 17-42-02.223
4005900.011,2025-01-17 17-42-02.969
2435894.125,2025-01-17 17-42-04.290
681114.235,2025-01-17 17-42-05.341
3157040.332,2025-01-17 17-42-06.397
2780150.412,2025-01-17 17-42-06.847
1213510.13,2025-01-17 17-42-07.901
3546041.38,2025-01-17 17-42-08.835
4280425.686,2025-01-17 17-42-10.216
4317982.567,2025-01-17 17-42-11.266
4093120.707,2025-01-17 17-42-12.307
3930530.206,2025-01-17 17-42-13.391
3868015.732,2025-01-17 17-42-14.259
3871753.725,2025-01-17 17-42-15.454
3920940.934,2025-01-17 17-42-15.902
3988051.168,2025-01-17 17-42-17.036
3989331.636,2025-01-17 17-42-18.454
3981628.602,2025-01-17 17-42-18.920
3954007.38,2025-01-17 17-42-19.912
3916563.872,2025-01-17 17-42-20.841
3930025.286,2025-01-17 17-42-21.896
3937805.435,2025-01-17 17-42-22.918
4012819.311,2025-01-17 17-42-23.845
4080201.087,2025-01-17 17-42-24.876
4030676.888,2025-01-17 17-42-25.951
3983733.924,2025-01-17 17-42-27.011
3933377.346,2025-01-17 17-42-27.865
3896876.774,2025-01-17 17-42-28.951
3902476.591,2025-01-17 17-42-29.976
3907563.33,2025-01-17 17-42-30.891
3916796.582,2025-01-17 17-42-31.914
3891082.056,2025-01-17 17-42-32.966
3811969.551,2025-01-17 17-42-33.829
3798746.568,2025-01-17 17-42-34.885
3832198.89,2025-01-17 17-42-35.946
3946225.515,2025-01-17 17-42-37.017
4033053.432,2025-01-17 17-42-38.030
4169419.087,2025-01-17 17-42-38.912
4324301.945,2025-01-17 17-42-40.140
4623586.688,2025-01-17 17-42-41.180
4738623.97,2025-01-17 17-42-41.930
4722512.935,2025-01-17 17-42-43.253
4593064.588,2025-01-17 17-42-44.329
4241582.056,2025-01-17 17-42-45.352
3883392.514,2025-01-17 17-42-45.964
3775286.065,2025-01-17 17-42-46.895
3755683.982,2025-01-17 17-42-48.474
3790343.607,2025-01-17 17-42-48.945
3875070.627,2025-01-17 17-42-50.028
3953163.959,2025-01-17 17-42-51.079
3869343.393,2025-01-17 17-42-52.107
3785441.187,2025-01-17 17-42-53.167
3814031.622,2025-01-17 17-42-54.217
3884340.774,2025-01-17 17-42-55.258
2475530.206,2025-01-17 17-42-56.330
784429.6339,2025-01-17 17-42-57.351
3113126.431,2025-01-17 17-42-58.800
4077721.594,2025-01-17 17-42-59.989
2878623.684,2025-01-17 17-43-00.871
1130368.535,2025-01-17 17-43-01.905
3564787.128,2025-01-17 17-43-02.914
4443217.135,2025-01-17 17-43-03.898
4759312.214,2025-01-17 17-43-04.980
5067728.823,2025-01-17 17-43-05.861
5036419.716,2025-01-17 17-43-07.263
4904185.272,2025-01-17 17-43-08.325
4787182.864,2025-01-17 17-43-09.333
3319204.977,2025-01-17 17-43-10.342
1537413.387,2025-01-17 17-43-11.379
3677989.812,2025-01-17 17-43-12.265
4253328.161,2025-01-17 17-43-13.326
4272718.249,2025-01-17 17-43-13.946
4149794.737,2025-01-17 17-43-15.011
4106932.234,2025-01-17 17-43-16.056
4052899.063,2025-01-17 17-43-16.977
3985554.544,2025-01-17 17-43-18.152
3915183.295,2025-01-17 17-43-19.192
3953910.853,2025-01-17 17-43-20.236
4071801.683,2025-01-17 17-43-21.273
4110899.886,2025-01-17 17-43-22.349
4036496.626,2025-01-17 17-43-22.955
3878931.516,2025-01-17 17-43-23.891
3925322.197,2025-01-17 17-43-24.945
4080280.606,2025-01-17 17-43-25.989
4265386.098,2025-01-17 17-43-27.062
4211573.284,2025-01-17 17-43-28.114
4042345.295,2025-01-17 17-43-28.863
3964002.633,2025-01-17 17-43-30.211
3929033.784,2025-01-17 17-43-31.259
4048361.505,2025-01-17 17-43-32.308
4153760.412,2025-01-17 17-43-33.360
4031394.622,2025-01-17 17-43-34.401
4104041.152,2025-01-17 17-43-35.310
3957156.107,2025-01-17 17-43-35.915
4036408.509,2025-01-17 17-43-37.049
4127426.464,2025-01-17 17-43-38.094
4120576.075,2025-01-17 17-43-39.163
3944142.743,2025-01-17 17-43-40.212
4086097.381,2025-01-17 17-43-40.974
4138359.597,2025-01-17 17-43-41.908
4017483.631,2025-01-17 17-43-42.841
3859405.378,2025-01-17 17-43-43.894
3952195.913,2025-01-17 17-43-44.918
3880708.371,2025-01-17 17-43-46.001
4087408.482,2025-01-17 17-43-47.011
4129916.743,2025-01-17 17-43-48.086
4104661.819,2025-01-17 17-43-48.894
3951877.344,2025-01-17 17-43-49.916
3813394.451,2025-01-17 17-43-50.979
4060214.76,2025-01-17 17-43-51.867
4172490.323,2025-01-17 17-43-53.297
4227455.529,2025-01-17 17-43-53.909
4258474.256,2025-01-17 17-43-54.850
4227412.071,2025-01-17 17-43-55.909
4186404.418,2025-01-17 17-43-56.958
4158562.014,2025-01-17 17-43-57.984
4113040.503,2025-01-17 17-43-59.007
4128762.123,2025-01-17 17-44-00.088
4148541.895,2025-01-17 17-44-01.107
4147354.252,2025-01-17 17-44-02.191
4141764.238,2025-01-17 17-44-03.243
4072860.584,2025-01-17 17-44-04.324
4023612.757,2025-01-17 17-44-05.202
4081454.098,2025-01-17 17-44-06.401
4138709.402,2025-01-17 17-44-06.991
4120651.888,2025-01-17 17-44-08.004
4075746.224,2025-01-17 17-44-09.058
4066240.618,2025-01-17 17-44-10.128
4047455.055,2025-01-17 17-44-10.912
4049392.22,2025-01-17 17-44-12.273
4139248.97,2025-01-17 17-44-13.302
4191674.542,2025-01-17 17-44-14.361
4276919.753,2025-01-17 17-44-15.251
4397396.635,2025-01-17 17-44-16.298
4406971.854,2025-01-17 17-44-16.905
4340155.592,2025-01-17 17-44-17.948
4140767.857,2025-01-17 17-44-18.840
3950137.643,2025-01-17 17-44-19.897
3880130.718,2025-01-17 17-44-20.968
3793505.38,2025-01-17 17-44-22.043
3767220.639,2025-01-17 17-44-23.231
3763860.812,2025-01-17 17-44-23.975
3777854.929,2025-01-17 17-44-24.844
3829637.523,2025-01-17 17-44-26.271
3864676.921,2025-01-17 17-44-27.312
3878362.924,2025-01-17 17-44-27.920
3862173.513,2025-01-17 17-44-29.021
3871504.064,2025-01-17 17-44-30.068
4029772.415,2025-01-17 17-44-31.489
4029963.468,2025-01-17 17-44-31.959
3347869.617,2025-01-17 17-44-32.964
3378800.091,2025-01-17 17-44-34.301
3895064.647,2025-01-17 17-44-35.380
4188435.469,2025-01-17 17-44-36.436
4138481.979,2025-01-17 17-44-36.886
3574405.849,2025-01-17 17-44-37.949
3922586.367,2025-01-17 17-44-39.050
4278755.323,2025-01-17 17-44-40.078
4128003.436,2025-01-17 17-44-41.137
4046833.333,2025-01-17 17-44-41.926
4028964.686,2025-01-17 17-44-42.844
4189149.554,2025-01-17 17-44-43.878
4444524.84,2025-01-17 17-44-44.919
4505551.464,2025-01-17 17-44-46.378
4487581.216,2025-01-17 17-44-47.268
4303952.76,2025-01-17 17-44-47.861
3986552.77,2025-01-17 17-44-48.913
3773481.571,2025-01-17 17-44-50.027
3525848.856,2025-01-17 17-44-51.068
3287322.941,2025-01-17 17-44-52.139
3739278.375,2025-01-17 17-44-53.196
4107994.565,2025-01-17 17-44-54.236
4365985.978,2025-01-17 17-44-55.292
4480749.943,2025-01-17 17-44-56.351
4595356.939,2025-01-17 17-44-57.397
4515908.737,2025-01-17 17-44-58.299
4314724.245,2025-01-17 17-44-59.338
4329982.494,2025-01-17 17-44-59.962
4451971.581,2025-01-17 17-45-01.049
4484851.144,2025-01-17 17-45-02.084
4491798.341,2025-01-17 17-45-03.146
4503511.379,2025-01-17 17-45-04.196
4458936.499,2025-01-17 17-45-05.248
4332457.399,2025-01-17 17-45-06.325
4230609.454,2025-01-17 17-45-07.360
4149107.028,2025-01-17 17-45-08.405
4240640.446,2025-01-17 17-45-09.339
4247100.572,2025-01-17 17-45-10.392
4144500.457,2025-01-17 17-45-11.110
4106365.671,2025-01-17 17-45-11.985
4119456.465,2025-01-17 17-45-13.170
4047207.723,2025-01-17 17-45-14.061
3950160.772,2025-01-17 17-45-15.634
3928784.211,2025-01-17 17-45-16.943
3944138.152,2025-01-17 17-45-17.841
3953591.117,2025-01-17 17-45-18.900
3958490.327,2025-01-17 17-45-19.958
3974340.43,2025-01-17 17-45-20.991
3973889.315,2025-01-17 17-45-21.904
3941862.42,2025-01-17 17-45-23.095
3940138.26,2025-01-17 17-45-24.162
3945511.156,2025-01-17 17-45-25.222
3969683.044,2025-01-17 17-45-26.267
3994701.316,2025-01-17 17-45-27.318
4015894.402,2025-01-17 17-45-27.952
