data,timestamp
3391435.295,1739516242.618032
3326401.913,1739516243.079095
3237386.447,1739516243.590397
3141344.652,1739516244.050687
3040188.674,1739516244.614045
2937530.792,1739516245.126151
3060491.636,1739516245.586561
3249508.532,1739516246.098514
3088538.118,1739516246.609932
2825116.644,1739516247.070724
2661368.527,1739516247.582745
2526597.070,1739516248.093747
2580619.334,1739516248.605220
2689307.428,1739516249.065610
2974547.870,1739516249.680283
3311277.269,1739516250.089896
3256134.576,1739516250.601985
3086360.119,1739516251.061989
3332047.791,1739516251.573392
3699181.490,1739516252.084731
3832691.422,1739516252.596435
3897320.946,1739516253.055792
3864157.967,1739516253.567358
3802135.698,1739516254.079217
3508209.574,1739516254.591380
3146252.234,1739516255.103036
3193417.220,1739516255.615530
3360095.511,1739516256.075788
3264518.830,1739516256.587396
3092410.502,1739516257.098946
3041195.709,1739516257.611246
3025095.753,1739516258.072119
3232330.758,1739516258.634737
3504768.716,1739516259.095032
3438579.785,1739516259.606824
3273523.477,1739516260.067500
3106813.044,1739516260.631370
2939622.308,1739516261.040568
2955553.571,1739516261.603599
3024813.416,1739516262.115398
2800575.321,1739516262.626906
2491208.772,1739516263.087776
2342322.034,1739516263.599287
2239645.328,1739516264.111423
2426597.642,1739516264.623624
2697102.793,1739516265.084080
2632891.598,1739516265.595976
2471991.697,1739516266.108765
2498894.402,1739516266.620175
2579885.584,1739516267.080625
2552756.178,1739516267.592206
2494433.810,1739516268.103864
2512422.698,1739516268.615242
2552340.259,1739516269.075833
2783299.760,1739516269.587867
3069508.871,1739516270.099791
2998386.962,1739516270.612223
2823822.173,1739516271.073230
2922893.332,1739516271.636248
3101317.167,1739516272.045128
2944639.251,1739516272.607359
2690726.362,1739516273.068258
2661933.146,1739516273.579704
2697987.179,1739516274.091253
2697509.902,1739516274.602657
2686503.151,1739516275.062742
2663303.710,1739516275.626208
2636601.362,1739516276.087236
2539304.652,1739516276.599972
2421737.695,1739516277.111080
2396729.826,1739516277.623468
2398306.256,1739516278.084247
2593412.105,1739516278.595387
2844256.072,1739516279.106860
2985617.044,1739516279.619090
3095286.074,1739516280.079733
2928517.865,1739516280.642866
2681884.673,1739516281.102792
2664036.532,1739516281.615227
2711854.549,1739516282.076104
2784858.688,1739516282.588154
2865101.076,1739516283.099774
3161961.367,1739516283.610797
3521415.732,1739516284.071003
3474255.156,1739516284.633856
3309045.007,1739516285.043095
3473396.702,1739516285.605789
3733465.602,1739516286.065608
3570764.837,1739516286.576947
3285152.015,1739516287.088406
3314200.183,1739516287.651791
3434513.972,1739516288.060893
3298207.952,1739516288.572454
3087293.404,1739516289.084143
2946147.915,1739516289.595407
2825195.456,1739516290.107228
2771298.592,1739516290.619868
2736737.179,1739516291.080025
2715241.067,1739516291.642507
2697512.592,1739516292.103366
2729895.786,1739516292.615399
2776701.866,1739516293.076099
2810245.018,1739516293.587557
2839971.612,1739516294.098989
2940619.165,1739516294.610945
3061710.050,1739516295.071361
2941380.895,1739516295.633619
2751667.010,1739516296.093635
2875291.590,1739516296.604511
3088973.546,1739516297.064930
3235767.972,1739516297.628312
3363233.215,1739516298.088814
3164968.621,1739516298.600341
2872850.618,1739516299.060361
2817690.163,1739516299.623937
2830418.518,1739516300.135092
2964434.922,1739516300.647199
3133349.393,1739516301.056645
3008577.738,1739516301.619108
2799352.049,1739516302.079624
2936826.716,1739516302.590899
3172831.310,1739516303.051272
3332810.410,1739516303.613724
3471006.639,1739516304.073812
3233485.870,1739516304.636482
2887633.013,1739516305.096745
2884257.787,1739516305.608200
2979254.014,1739516306.068122
3074254.180,1739516306.579559
3148712.986,1739516307.091225
3115657.768,1739516307.653500
3052476.570,1739516308.062613
3066731.178,1739516308.574058
3103258.929,1739516309.086723
3120170.637,1739516309.649658
3131431.948,1739516310.058400
3218569.279,1739516310.620627
3327345.696,1739516311.081500
3375194.940,1739516311.644823
3405482.257,1739516312.053967
3191194.374,1739516312.668013
2906587.151,1739516313.077256
2785036.802,1739516313.588628
2709964.817,1739516314.049067
2903782.639,1739516314.611502
3174498.282,1739516315.071782
3266074.943,1739516315.635389
3306144.460,1739516316.095980
3320278.961,1739516316.607536
3326939.789,1739516317.068448
3048675.939,1739516317.630438
2688740.046,1739516318.091186
2506942.510,1739516318.602168
2375753.436,1739516319.063081
2399359.132,1739516319.625612
2466763.730,1739516320.086050
2774938.874,1739516320.648476
3151675.733,1739516321.057894
3045903.503,1739516321.620718
2802056.865,1739516322.081218
2890600.446,1739516322.644585
3074075.985,1739516323.104360
3112471.885,1739516323.564633
3109315.392,1739516324.076314
2780707.341,1739516324.638501
2359241.133,1739516325.047619
2414812.529,1739516325.661833
2605714.286,1739516326.071103
2680469.595,1739516326.582677
2722135.369,1739516327.095167
2801019.517,1739516327.658140
2890510.474,1739516328.067698
2739621.735,1739516328.578409
2520314.361,1739516329.090001
2537225.367,1739516329.652252
2621202.703,1739516330.112585
2461015.747,1739516330.624593
2231699.530,1739516331.084217
2364371.509,1739516331.647428
2599440.533,1739516332.107496
2747411.189,1739516332.618692
2870643.037,1739516333.078863
2962388.049,1739516333.590549
3045262.139,1739516334.101588
3081649.966,1739516334.613132
3104783.184,1739516335.073602
3113269.279,1739516335.637108
3117579.592,1739516336.046406
2857029.890,1739516336.608995
2521114.464,1739516337.069223
2616790.007,1739516337.632271
2834626.316,1739516338.092474
2921092.476,1739516338.552743
2970165.044,1739516339.064482
2988905.978,1739516339.626807
2999010.875,1739516340.087509
3092102.460,1739516340.650496
3208808.807,1739516341.110408
3272514.874,1739516341.570599
3321082.609,1739516342.081987
3381773.878,1739516342.644777
3445878.320,1739516343.105379
3307762.357,1739516343.566577
3112115.552,1739516344.129359
3185413.633,1739516344.641583
3334544.299,1739516345.101645
3421506.012,1739516345.664075
3490906.593,1739516346.073147
3456826.293,1739516346.584240
3393152.899,1739516347.096228
3246863.720,1739516347.659494
3076997.711,1739516348.120211
2754408.784,1739516348.580426
2388570.488,1739516349.092700
2211696.347,1739516349.655241
2087814.535,1739516350.116895
2079316.793,1739516350.680131
2103029.190,1739516351.088968
2405358.788,1739516351.600466
2785943.624,1739516352.060986
3033293.727,1739516352.623729
3242908.799,1739516353.084177
3208831.367,1739516353.595855
3105374.599,1739516354.056291
3069302.737,1739516354.619272
3052151.259,1739516355.080181
3029661.687,1739516355.642861
3005660.943,1739516356.103183
2943677.370,1739516356.614416
2870936.899,1739516357.075260
2917913.576,1739516357.638283
2998778.961,1739516358.098101
3126461.521,1739516358.609888
3267380.895,1739516359.121390
3328261.280,1739516359.684083
3366384.844,1739516360.092994
3359599.908,1739516360.552890
3340173.821,1739516361.064155
3338758.994,1739516361.575479
3342463.639,1739516362.087744
3279761.384,1739516362.650921
3198407.509,1739516363.060527
3183470.110,1739516363.571279
3187142.228,1739516364.083059
3194370.820,1739516364.646185
3202601.122,1739516365.106749
3195125.686,1739516365.669836
3183241.304,1739516366.078648
3143241.350,1739516366.589050
3095356.047,1739516367.100036
3045291.362,1739516367.663571
2994625.973,1739516368.123461
3040211.424,1739516368.584302
3112708.276,1739516369.095901
3105243.985,1739516369.659474
3075426.444,1739516370.068928
3082661.893,1739516370.632389
3100259.501,1739516371.093427
3077201.478,1739516371.605197
3042771.635,1739516372.065832
3046704.629,1739516372.577907
3061371.278,1739516373.089316
3072366.812,1739516373.601221
3082349.290,1739516374.061580
3106250.630,1739516374.573353
3134046.517,1739516375.085175
3235543.902,1739516375.596538
3357613.839,1739516376.108027
3250275.400,1739516376.568370
3078363.553,1739516377.080080
3205117.788,1739516377.591710
3415163.708,1739516378.052301
3430447.630,1739516378.614575
3391165.064,1739516379.075027
3385350.779,1739516379.586141
3388887.712,1739516380.097840
3290076.099,1739516380.608504
3162657.853,1739516381.068946
3010342.205,1739516381.582719
2851094.895,1739516382.094865
2942956.865,1739516382.606837
3105292.621,1739516383.067061
3151448.603,1739516383.578196
3164881.012,1739516384.089800
3095049.702,1739516384.601517
3002004.753,1739516385.113309
3007002.978,1739516385.574024
3039276.042,1739516386.085677
3047004.920,1739516386.597371
3047909.970,1739516387.108529
3018366.125,1739516387.568785
2980358.452,1739516388.080496
3019455.795,1739516388.591033
3080160.101,1739516389.103082
3109424.702,1739516389.615249
3129947.435,1739516390.075486
3211674.107,1739516390.586335
3310418.098,1739516391.097936
3358410.256,1739516391.609054
3392276.237,1739516392.069324
3280943.910,1739516392.581043
3129131.525,1739516393.092782
3093732.994,1739516393.603816
3091007.612,1739516394.115426
3092923.169,1739516394.627260
3096115.442,1739516395.087723
3091363.777,1739516395.599457
3084404.476,1739516396.110687
3079025.137,1739516396.622003
3074078.032,1739516397.082993
3058915.884,1739516397.594688
3040921.381,1739516398.106604
2954527.084,1739516398.618449
2849156.536,1739516399.079488
2815045.085,1739516399.590970
2800621.335,1739516400.102893
2849047.813,1739516400.615326
2914847.483,1739516401.075959
3056936.757,1739516401.587260
3220099.061,1739516402.098553
3361124.256,1739516402.611098
3496012.935,1739516403.071802
3572996.335,1739516403.583407
3633874.885,1739516404.095515
3556813.588,1739516404.607462
3441303.915,1739516405.119763
3376651.442,1739516405.580521
3326150.023,1739516406.092989
3247385.245,1739516406.605171
3160778.688,1739516407.116619
3224134.329,1739516407.629771
3328929.594,1739516408.090284
3364925.595,1739516408.601821
3381843.636,1739516409.113508
3425207.589,1739516409.625331
3475908.654,1739516410.085716
3369174.279,1739516410.597506
3218758.238,1739516411.108810
3170707.341,1739516411.619967
3150958.772,1739516412.080672
3084450.435,1739516412.642859
3005017.735,1739516413.103368
2981997.998,1739516413.616046
2974528.586,1739516414.076951
3092846.554,1739516414.588551
3245821.763,1739516415.099349
3506071.821,1739516415.610063
3795931.948,1739516416.070655
3821972.699,1739516416.632868
3774557.692,1739516417.093768
3843118.593,1739516417.606163
3943921.646,1739516418.116921
4033901.843,1739516418.577389
4120866.754,1739516419.089056
4129953.375,1739516419.651923
4117334.707,1739516420.112644
4157941.251,1739516420.625299
4213370.021,1739516421.086201
4202405.378,1739516421.597514
4172906.636,1739516422.109146
4198957.303,1739516422.621050
4240649.153,1739516423.081869
4210961.864,1739516423.541444
4161380.437,1739516424.104083
4254422.254,1739516424.615985
4387177.737,1739516425.128866
4463534.970,1739516425.640153
4524122.367,1739516426.100038
4616505.723,1739516426.611874
4717767.105,1739516427.123046
4775519.821,1739516427.634426
4821058.494,1739516428.095086
4841885.011,1739516428.606344
4855768.658,1739516429.117916
4437185.410,1739516429.629719
3895995.364,1739516430.090764
4155152.231,1739516430.602255
4635846.968,1739516431.113989
4908872.710,1739516431.626183
5123733.230,1739516432.086293
5344899.485,1739516432.597862
5567824.645,1739516433.109557
5701902.256,1739516433.569774
5810860.806,1739516434.081763
5858546.646,1739516434.592632
5888888.507,1739516435.104757
5906958.104,1739516435.616740
5921548.284,1739516436.076912
5918907.310,1739516436.639508
5911398.867,1739516437.100515
5924494.963,1739516437.612168
5943412.128,1739516438.123623
6013019.059,1739516438.583352
6096985.361,1739516439.094809
6195281.722,1739516439.606276
6297652.428,1739516440.066755
6349738.610,1739516440.629209
6387535.682,1739516441.090398
6419137.655,1739516441.550590
6448957.131,1739516442.061975
6350346.885,1739516442.625354
6215160.346,1739516443.085860
6120621.393,1739516443.597093
6037633.929,1739516444.108371
5944074.153,1739516444.619391
5847528.802,1739516445.079835
5884608.051,1739516445.643064
5959433.349,1739516446.103690
6025095.066,1739516446.615593
6088164.453,1739516447.076320
3669404.132,1739516447.639794
548187.872,1739516448.100241
105643.258,1739516450.147867
712545.350,1739516450.608558
1319118.243,1739516451.119867
1957933.665,1739516451.631678
2605364.641,1739516452.142863
2907072.630,1739516452.603465
3114843.021,1739516453.115594
3215436.384,1739516453.576584
3286797.240,1739516454.089152
3228031.093,1739516454.601011
3133609.017,1739516455.112733
3061051.625,1739516455.623808
2994453.490,1739516456.083991
3020124.370,1739516456.595863
3070918.633,1739516457.159329
3087588.141,1739516457.568816
3094953.604,1739516458.132001
3125583.581,1739516458.592394
3162557.609,1739516459.104655
3125402.632,1739516459.616958
3068064.132,1739516460.179521
3029999.026,1739516460.588306
2997190.732,1739516461.099701
2918060.811,1739516461.611247
2826347.470,1739516462.123898
2773091.159,1739516462.584479
2730260.016,1739516463.147890
2788176.545,1739516463.607704
2873360.126,1739516464.118778
2850926.110,1739516464.579288
2799323.041,1739516465.141943
2836208.009,1739516465.603487
2897046.095,1739516466.064054
2862826.271,1739516466.576466
2802854.968,1739516467.139448
2798052.141,1739516467.600053
2808208.753,1739516468.111697
2778669.700,1739516468.572126
2738411.148,1739516469.134996
2715040.465,1739516469.595394
2696238.600,1739516470.158092
2620814.017,1739516470.618297
2530118.936,1739516471.078457
2542576.729,1739516471.589851
2582819.712,1739516472.152826
2638263.272,1739516472.613573
2697793.862,1739516473.125288
2764533.097,1739516473.585626
2833215.888,1739516474.097860
2882183.322,1739516474.609591
2925821.224,1739516475.121576
2957076.007,1739516475.581263
2984985.978,1739516476.093158
3008801.511,1739516476.604886
3031520.614,1739516477.168042
3011871.852,1739516477.576881
2980767.726,1739516478.140112
3032184.693,1739516478.600458
3105900.366,1739516479.060927
3134640.117,1739516479.572503
3151219.794,1739516480.135548
3155943.598,1739516480.596084
3157467.620,1739516481.056350
3114957.208,1739516481.619559
3060536.532,1739516482.131433
3053692.968,1739516482.592253
3059696.576,1739516483.155251
3084484.876,1739516483.615796
3114354.052,1739516484.076429
2986157.238,1739516484.587913
2815275.996,1739516485.150044
2764874.141,1739516485.610741
2746894.068,1739516486.071350
2788809.952,1739516486.632864
2846831.616,1739516487.144688
2891958.677,1739516487.605164
2933622.138,1739516488.168648
2967986.830,1739516488.577697
3000384.677,1739516489.089522
2955716.575,1739516489.601246
2890282.482,1739516490.061764
2872322.540,1739516490.573241
2867129.119,1739516491.084504
2908742.388,1739516491.596274
2962940.307,1739516492.159692
2922203.046,1739516492.568357
2855935.842,1739516493.130089
2882349.920,1739516493.590712
2933717.449,1739516494.103063
2999157.880,1739516494.614745
3068391.655,1739516495.178252
3080401.855,1739516495.587734
3076987.174,1739516496.099030
3087341.232,1739516496.610725
3101406.350,1739516497.173936
3023431.542,1739516497.583367
2920665.426,1739516498.146643
2838599.450,1739516498.606578
2762093.750,1739516499.118191
2747943.999,1739516499.630243
2750480.655,1739516500.141786
2771466.018,1739516500.602550
2797388.565,1739516501.114339
2755238.564,1739516501.625637
2694839.515,1739516502.137746
2884411.785,1739516502.598015
3140859.203,1739516503.161399
3273461.116,1739516503.570998
3372720.023,1739516504.082655
3370426.740,1739516504.594443
3340742.785,1739516505.106157
3301367.159,1739516505.618190
3259368.761,1739516506.078661
3166154.159,1739516506.590152
3059166.972,1739516507.101463
2912347.343,1739516507.613337
2754837.706,1739516508.125694
2704616.869,1739516508.585858
2683048.363,1739516509.097583
2699545.995,1739516509.609595
2726197.402,1739516510.120941
2767179.201,1739516510.581739
2811985.978,1739516511.093488
2861594.895,1739516511.605724
2912481.677,1739516512.117559
2947600.721,1739516512.578289
2978496.448,1739516513.141266
2910833.505,1739516513.601781
2816782.910,1739516514.062175
2749869.336,1739516514.625174
2690197.311,1739516515.085711
2691845.639,1739516515.597999
2709838.730,1739516516.109821
2782368.409,1739516516.622711
2869423.077,1739516517.083798
2957423.020,1739516517.595362
3045672.712,1739516518.106414
3139866.415,1739516518.566699
3235650.137,1739516519.129699
3214353.594,1739516519.590898
3161667.373,1739516520.102290
3141074.095,1739516520.614337
3129080.606,1739516521.074566
3056094.565,1739516521.586686
2966781.765,1739516522.149955
2853130.952,1739516522.611071
2732984.318,1739516523.122797
2720645.881,1739516523.582268
2736955.185,1739516524.094025
2719536.687,1739516524.606205
2693148.284,1739516525.117951
2675752.003,1739516525.629852
2660749.199,1739516526.090418
2658896.005,1739516526.602065
2660531.636,1739516527.113935
2663518.945,1739516527.573710
2666867.098,1739516528.136287
2707096.383,1739516528.596443
2757099.347,1739516529.107737
2763958.848,1739516529.620811
2759376.432,1739516530.132432
2729078.375,1739516530.592386
2691959.879,1739516531.052784
2683553.514,1739516531.615092
2682747.024,1739516532.126956
2613462.609,1739516532.587726
2526025.069,1739516533.099230
2404719.208,1739516533.610563
2274480.549,1739516534.071259
2302360.169,1739516534.582669
2371864.693,1739516535.094446
2423358.181,1739516535.605301
2470110.685,1739516536.117115
2546127.003,1739516536.576948
2629878.320,1739516537.140156
2691188.244,1739516537.651805
2746568.770,1739516538.112197
2833964.057,1739516538.572777
2929836.728,1739516539.084939
2921172.276,1739516539.596949
2884811.584,1739516540.108384
2906011.046,1739516540.620273
2942443.879,1739516541.081383
2943965.373,1739516541.593254
2936233.051,1739516542.104486
2880286.074,1739516542.616917
2811582.513,1739516543.128674
2787920.595,1739516543.588798
2776189.762,1739516544.100048
2781764.080,1739516544.611336
2791912.448,1739516545.124127
2817989.636,1739516545.585373
2848286.590,1739516546.096682
2833880.380,1739516546.557513
2807667.201,1739516547.120401
2871461.063,1739516547.580210
2959045.350,1739516548.143617
3057502.233,1739516548.603847
3158822.549,1739516549.115760
3114183.951,1739516549.628354
3030863.777,1739516550.088731
2951294.242,1739516550.600830
2872718.979,1739516551.112384
2843292.296,1739516551.623623
2826808.723,1739516552.135452
2754900.481,1739516552.598752
2668369.222,1739516553.109897
2643102.783,1739516553.621205
2633964.384,1739516554.081892
2702796.875,1739516554.592632
2792124.427,1739516555.104430
2891909.382,1739516555.564635
2994454.176,1739516556.076878
3143439.503,1739516556.640610
3304681.261,1739516557.153092
3337129.638,1739516557.613462
3335369.048,1739516558.125938
3211814.618,1739516558.586045
3056035.731,1739516559.097934
2864440.446,1739516559.610441
2663407.723,1739516560.122392
2611285.281,1739516560.583451
2598351.362,1739516561.094909
2577042.697,1739516561.606522
2553539.012,1739516562.118197
2621816.220,1739516562.629941
2714099.989,1739516563.142110
3050155.105,1739516563.602250
3450274.554,1739516564.113234
3654704.556,1739516564.574073
3807316.705,1739516565.136957
3889984.368,1739516566.114781
3954071.715,1739516566.626845
4220633.471,1739516567.087254
4541023.695,1739516567.599078
4715044.414,1739516568.110797
4849834.517,1739516568.621972
4896496.453,1739516569.083236
4919478.365,1739516569.645750
4838737.053,1739516570.106226
4730124.256,1739516570.617874
4771170.215,1739516571.077474
4852302.942,1739516571.588894
4909409.414,1739516572.152036
4960059.039,1739516572.612872
4723709.077,1739516573.125091
4410182.032,1739516573.585430
4269445.220,1739516574.096978
4174878.606,1739516574.609041
4006230.540,1739516575.120660
3817847.527,1739516575.633768
3763797.426,1739516576.094459
3745334.116,1739516576.605893
3577596.955,1739516577.118078
3370350.217,1739516577.578556
3040068.026,1739516578.141946
2677360.685,1739516578.602131
2412273.191,1739516579.113540
2172648.591,1739516579.625128
2182970.582,1739516580.137209
2258031.064,1739516580.597442
2277107.118,1739516581.109057
2281614.464,1739516581.620267
2396578.890,1739516582.132476
2540209.135,1739516582.593402
2714735.857,1739516583.105085
2897321.862,1739516583.615781
3010683.066,1739516584.127449
3105968.578,1739516584.587466
3013014.709,1739516585.151428
2870682.490,1739516585.611910
2866112.695,1739516586.072139
2897494.966,1739516586.583049
2837588.198,1739516587.145665
2753800.023,1739516587.605870
2727211.005,1739516588.168467
2715518.152,1739516588.577575
2669036.516,1739516589.089415
2613498.340,1739516589.601076
2671418.080,1739516590.164881
2758875.745,1739516590.625234
2744683.928,1739516591.085785
2703995.879,1739516591.597206
2718421.438,1739516592.159191
2747184.153,1739516592.620283
2730619.847,1739516593.131722
2702254.524,1739516593.540779
2672564.045,1739516593.591616
2642527.829,1739516594.103589
2709141.613,1739516594.615748
2800825.458,1739516595.179114
2854800.332,1739516595.587493
2898969.108,1739516596.099096
2858588.158,1739516596.609964
2796170.995,1739516597.173558
2915155.362,1739516597.634936
3081350.149,1739516598.146641
3215752.633,1739516598.555652
3341862.071,1739516599.118125
3291642.914,1739516599.630325
3195301.511,1739516600.142612
3137713.239,1739516600.603180
3090244.162,1739516601.063176
3014553.261,1739516601.625430
2931511.905,1739516602.137235
2913159.684,1739516602.597797
2911632.494,1739516603.161522
2880825.206,1739516603.570466
2842407.838,1739516604.132743
2725197.640,1739516604.592858
2587565.160,1739516605.156337
2547696.715,1739516605.617313
2533118.990,1739516606.078099
2540806.922,1739516606.589033
2554236.951,1739516607.151894
2555674.164,1739516607.612372
2554009.448,1739516608.175503
2497860.227,1739516608.584302
2427646.530,1739516609.096046
2416586.979,1739516609.607778
2420774.657,1739516610.170503
2487466.304,1739516610.579957
2570277.174,1739516611.091456
2711317.646,1739516611.603040
2867392.358,1739516612.165349
2945722.470,1739516612.625460
3003906.651,1739516613.137124
2948568.816,1739516613.597412
2863783.753,1739516614.109086
2763932.120,1739516614.620434
2660182.750,1739516615.184213
2632882.097,1739516615.593451
2625315.789,1739516616.104784
2618437.672,1739516616.617014
2611733.745,1739516617.129155
2576294.508,1739516617.589518
2533439.363,1739516618.152861
2484957.208,1739516618.562505
2435028.287,1739516619.125047
2487976.076,1739516619.585720
2567343.636,1739516620.148661
2675322.001,1739516620.608620
2790674.931,1739516621.068991
2829035.624,1739516621.631493
2847513.787,1739516622.091898
2937250.343,1739516622.604202
3045371.103,1739516623.167945
3146934.180,1739516623.577408
3246790.064,1739516624.140432
3322518.201,1739516624.601034
3391997.825,1739516625.163991
3389188.903,1739516625.624926
3367603.194,1739516626.085632
3248352.564,1739516626.597069
3103770.490,1739516627.160292
2948843.621,1739516627.620445
2791237.408,1739516628.132060
2730589.989,1739516628.540911
2694891.491,1739516629.103823
2664076.716,1739516629.615060
2634518.887,1739516630.126728
2613601.466,1739516630.587547
2594909.112,1739516631.100152
2616302.346,1739516631.612403
2647988.709,1739516632.175947
2777041.228,1739516632.585371
2931088.771,1739516633.096876
2924887.076,1739516633.608704
2877422.562,1739516634.119944
2873153.630,1739516634.580577
2879992.674,1739516635.091990
2906782.624,1739516635.604188
2938702.073,1739516636.115770
3022602.783,1739516636.626903
3119856.456,1739516637.087551
3118565.190,1739516637.599961
3091866.419,1739516638.111959
3131782.424,1739516638.624540
3188869.334,1739516639.085206
3148535.371,1739516639.596703
3083082.285,1739516640.159738
3040150.000,1739516640.568958
3003004.121,1739516641.080958
2875919.737,1739516641.592665
2725725.160,1739516642.104198
2613089.384,1739516642.614920
2510058.723,1739516643.075157
2456622.137,1739516643.587050
2415838.771,1739516644.099020
2424854.377,1739516644.610857
2446556.407,1739516645.122148
2515156.937,1739516645.582889
2595699.977,1739516646.094500
2651114.817,1739516646.606201
2700113.267,1739516647.118052
2746654.075,1739516647.630035
2792570.373,1739516648.142164
2909567.906,1739516648.602724
3044772.160,1739516649.113855
3196227.210,1739516649.626048
3351849.817,1739516650.086832
3354626.145,1739516650.598705
3318076.694,1739516651.109942
3157495.197,1739516651.621032
2965025.961,1739516652.081567
2850675.928,1739516652.593815
2756297.276,1739516653.105895
2697281.622,1739516653.617273
2647288.765,1739516654.128052
2628554.258,1739516654.588624
2617779.876,1739516655.100129
2585219.093,1739516655.559290
2547102.574,1739516656.121956
2593318.624,1739516656.632700
2660985.691,1739516657.093319
2705758.581,1739516657.604886
2744683.780,1739516658.116958
2719723.958,1739516658.577658
2678494.789,1739516659.089388
2723265.174,1739516659.601475
2789906.909,1739516660.113141
2792243.418,1739516660.573824
2778173.134,1739516661.084914
2803817.651,1739516661.596546
2839563.416,1739516662.108258
3026628.836,1739516662.619765
3252304.577,1739516663.131651
3313548.901,1739516663.592315
3332660.722,1739516664.103885
3297582.094,1739516664.614995
3248622.482,1739516665.126635
3180762.769,1739516665.587255
3108061.470,1739516666.098469
3018630.440,1739516666.610051
2924920.293,1739516667.122144
2823849.245,1739516667.633867
2720905.964,1739516668.146231
2653505.664,1739516668.606889
2595151.066,1739516669.118561
2479483.452,1739516669.578262
2349306.860,1739516670.089619
2359242.442,1739516670.601588
2404531.808,1739516671.062071
2494006.350,1739516671.624758
2594652.530,1739516672.136902
2579830.643,1739516672.597611
2535755.721,1739516673.109643
2509438.530,1739516673.570016
2487606.628,1739516674.081663
2576830.226,1739516674.592334
2694103.126,1739516675.104489
2741353.308,1739516675.616340
2770864.240,1739516676.076848
2744440.419,1739516676.639192
2703850.515,1739516677.150894
2799853.776,1739516677.611312
2930452.667,1739516678.123528
3004108.803,1739516678.584692
3063307.349,1739516679.096095
3017147.379,1739516679.608062
2944184.322,1739516680.119833
2837685.611,1739516680.579304
2722675.252,1739516681.090872
2631818.426,1739516681.602401
2547079.098,1739516682.113416
2597708.791,1739516682.624824
2682473.431,1739516683.137015
2731822.540,1739516683.597450
2772221.255,1739516684.108978
2799061.612,1739516684.569461
2822486.544,1739516685.132504
2810156.021,1739516685.592836
2788770.509,1739516686.104917
2778863.668,1739516686.616581
2771859.382,1739516687.128171
2784202.324,1739516687.588516
2801425.080,1739516688.151390
2789750.973,1739516688.611979
2770779.762,1739516689.123598
2797209.803,1739516689.583845
2835104.549,1739516690.146994
2827370.476,1739516690.607947
2808125.630,1739516691.119468
2786493.361,1739516691.631431
2764246.047,1739516692.092083
2771357.364,1739516692.603951
2785861.035,1739516693.116311
2830183.322,1739516693.576601
2882029.044,1739516694.088409
2977301.673,1739516694.600106
3083538.307,1739516695.111647
3111238.782,1739516695.623734
3119034.439,1739516696.084188
3080101.545,1739516696.595395
3029341.060,1739516697.158799
2956415.980,1739516697.618813
2877882.501,1739516698.131385
2869932.261,1739516698.591410
2879806.115,1739516699.103201
2813941.594,1739516699.614579
2729004.237,1739516700.126893
2695206.064,1739516700.587526
2674275.000,1739516701.099249
2703277.530,1739516701.611298
2744809.238,1739516702.123182
2817360.806,1739516702.584411
2897705.300,1739516703.147192
2896712.552,1739516703.608201
2875230.140,1739516704.119475
2872890.675,1739516704.631331
2875372.710,1739516705.144005
2868916.438,1739516705.604941
2860201.122,1739516706.116418
2846542.010,1739516706.628290
2831642.407,1739516707.140127
2772517.415,1739516707.600289
2702288.594,1739516708.112236
2714005.208,1739516708.623153
2746239.979,1739516709.083286
2720482.356,1739516709.595400
2680178.915,1739516710.158276
2631323.981,1739516710.618590
2580332.570,1739516711.079101
2548252.862,1739516711.641841
2520916.457,1739516712.153736
2600863.210,1739516712.614481
2707625.916,1739516713.125901
2723675.538,1739516713.585841
2717013.049,1739516714.097567
2686654.348,1739516714.609100
2650367.613,1739516715.122016
2673689.732,1739516715.580930
2711924.072,1739516716.092451
2764613.891,1739516716.654946
2820927.255,1739516717.166520
2802166.094,1739516717.575858
2764605.188,1739516718.138806
2683859.261,1739516718.598832
2592314.189,1739516719.059577
2503200.321,1739516719.621645
2414694.629,1739516720.133128
2474783.253,1739516720.593514
2571826.822,1739516721.105425
2567920.959,1739516721.617080
2538817.880,1739516722.129470
2683948.661,1739516722.640639
2872507.841,1739516723.152661
2977821.600,1739516723.612740
3062320.602,1739516724.124948
3019227.955,1739516724.585301
2944111.086,1739516725.148585
3010140.396,1739516725.609494
3111474.702,1739516726.120742
3163153.688,1739516726.633191
3202392.481,1739516727.144850
3173726.992,1739516727.606204
3128037.700,1739516728.117778
3065684.036,1739516728.578907
2999162.775,1739516729.090280
2949217.205,1739516729.601450
2903414.968,1739516730.164093
2818187.986,1739516730.624127
2723129.464,1739516731.084531
2690694.826,1739516731.595535
2673844.938,1739516732.158393
2612745.021,1739516732.618442
2540660.714,1739516733.130753
2529930.110,1739516733.590842
2534439.849,1739516734.102742
2610541.418,1739516734.614903
2704411.516,1739516735.126995
2734871.623,1739516735.587471
2749547.734,1739516736.098941
2722486.664,1739516736.610663
2685041.609,1739516737.174031
2652777.358,1739516737.583402
2621811.069,1739516738.146653
2685884.787,1739516738.607001
2773552.598,1739516739.118538
2809279.233,1739516739.578827
2832115.565,1739516740.141145
2864946.314,1739516740.601657
2900265.911,1739516741.113529
2906636.744,1739516741.625349
2905803.204,1739516742.188454
2887768.446,1739516742.597769
2865454.670,1739516743.160984
